                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.96832,                0.69505,                 1.1468,                0.60859,                0.73151,                0.72335,                0.44684,                 1.2845,                 1.2042,                 1.2525,               0.004918,               0.004918,               0.004918
                    156,                0.96334,                0.69269,                 1.1428,                0.60804,                0.72919,                0.72268,                0.44652,                  1.284,                 1.2057,                 1.2519,               0.004885,               0.004885,               0.004885
                    157,                0.96457,                0.69143,                 1.1425,                 0.6064,                0.72923,                0.72249,                0.44631,                 1.2845,                 1.2065,                 1.2517,               0.004852,               0.004852,               0.004852
                    158,                0.96221,                0.68882,                 1.1441,                  0.606,                0.73025,                0.72291,                0.44669,                 1.2844,                 1.2055,                 1.2518,               0.004819,               0.004819,               0.004819
                    159,                0.96075,                0.68906,                 1.1461,                0.60376,                0.72772,                0.72257,                0.44709,                 1.2836,                  1.205,                  1.252,               0.004786,               0.004786,               0.004786
                    160,                0.96194,                0.68686,                  1.144,                0.60545,                0.72685,                0.72364,                0.44785,                 1.2842,                 1.2049,                 1.2523,               0.004753,               0.004753,               0.004753
                    161,                0.96284,                0.68648,                 1.1456,                0.60669,                0.72153,                0.72363,                0.44775,                 1.2843,                 1.2064,                 1.2523,                0.00472,                0.00472,                0.00472
                    162,                0.96302,                0.68624,                 1.1432,                0.60664,                0.71861,                0.72346,                0.44776,                 1.2836,                 1.2064,                 1.2516,               0.004687,               0.004687,               0.004687
                    163,                0.95937,                0.68718,                 1.1421,                0.60731,                0.71561,                 0.7231,                0.44744,                 1.2839,                 1.2083,                 1.2517,               0.004654,               0.004654,               0.004654
                    164,                0.96454,                0.68525,                 1.1436,                0.60687,                0.71406,                0.72295,                0.44755,                 1.2837,                 1.2082,                 1.2516,               0.004621,               0.004621,               0.004621
                    165,                0.96065,                 0.6851,                 1.1437,                0.60658,                 0.7117,                0.72316,                0.44772,                  1.282,                  1.209,                  1.251,               0.004588,               0.004588,               0.004588
                    166,                0.96025,                 0.6861,                 1.1423,                0.60801,                0.70849,                0.72314,                0.44786,                 1.2806,                   1.21,                 1.2505,               0.004555,               0.004555,               0.004555
                    167,                0.95935,                0.68314,                 1.1401,                 0.6064,                0.70654,                0.72315,                0.44777,                 1.2793,                 1.2107,                 1.2497,               0.004522,               0.004522,               0.004522
                    168,                0.95956,                0.68432,                 1.1431,                0.60756,                 0.7044,                0.72337,                0.44816,                 1.2784,                 1.2121,                 1.2497,               0.004489,               0.004489,               0.004489
                    169,                0.95632,                 0.6804,                 1.1409,                0.60654,                0.70195,                0.72258,                0.44803,                  1.277,                 1.2126,                 1.2493,               0.004456,               0.004456,               0.004456
